rho,k00,k01,k02,k03,k10,k11,k12,k13,b00,b01,b02,b03,b10,b11,b12,b13,label,run_dir
0.05,0.24790885259289944,0.1152227803480277,0.06968190018845342,0.06874382772976599,0.01197601991914019,0.07761751997314202,0.032037296363664376,0.12997268281710248,3.0484902815761026,1.989765072171327,2.2591995941805725,3.2304583294029663,0.7028057726413527,1.2793468555151706,0.7879900928712031,2.3118531314069997,webbedFern,sweep_results/rho_0.05/test_0063
0.05,0.021395262797344855,0.06137259719877042,0.3994478597350015,0.0701098781761857,0.012543539324995369,0.0851340423789298,0.01810967771050346,0.045011913693260165,3.919437942754947,0.5759252881303678,1.1187034057334855,2.1216966575191307,1.125899992152213,0.952388865293369,0.7223339122864619,2.338154967106424,webbedFern,sweep_results/rho_0.05/test_0066
0.05,0.05457250676108185,0.019489730891218845,0.7383197785703318,0.019091016549297107,0.0838703332171955,0.0932661212525542,0.14606926821600494,0.1992988591926102,3.1890454613521153,0.6072944574250142,1.158798871503493,0.8969853671935394,2.0757141695329704,1.3739872378418199,2.0841155885611125,3.299716310231231,webbedFern,sweep_results/rho_0.05/test_0069
0.05,0.19096349412375954,0.18116152202691105,0.012434636688693714,0.6827836936759895,0.022908877107266225,0.03272009785176054,0.0933098042918504,0.013932216832172746,3.3142225780782617,0.6365582011707311,0.7157960945341324,2.5461169045007273,3.5316616740562448,1.1662182494519755,4.6169358191141265,2.9232047635436738,webbedFern,sweep_results/rho_0.05/test_0073
0.05,0.16409609265297234,0.2008796938422883,0.16913432281418328,0.1821925478688134,0.028226931745640154,0.11810755825216829,0.13837859298246308,0.0833948041597231,3.334065170073048,0.5668345014556473,0.5191637167388001,1.2032684279654615,0.769187232942377,1.6229873917246351,4.157251791132497,1.9888593355848032,webbedFern,sweep_results/rho_0.05/test_0076
0.05,0.023774224931744904,0.3650698894950062,0.16227372367070028,0.3430070453545543,0.020321573228200208,0.8624550173282777,0.7508357877049412,0.019654402785798292,3.3031908375836205,0.7686466329505299,3.094893305957317,0.7187368105985847,1.2258477670372276,5.467751613335545,2.433023614006455,1.6001399803186367,webbedFern,sweep_results/rho_0.05/test_0090
0.05,0.4566508297473281,0.04387384523800428,0.02137753786705648,0.6148412023491192,0.1428017320043573,0.11718853382619819,0.1844979578205955,0.6740725526705083,2.4441611179196663,0.8666351989742768,0.6438602374143862,1.2266329005158598,0.5652360708146389,0.7241906052698601,1.0898536527940699,3.2625033839314614,webbedFern,sweep_results/rho_0.05/test_0094
0.05,0.14731877370496088,0.01650212712089311,0.02909562629146896,0.34240983100467753,0.0348218633556835,0.8982715929260959,0.19400793343405748,0.026262257704599775,2.702852571733509,1.145713068473826,1.1740214174940358,0.8341447439819741,3.536841050137452,0.8502505696750249,1.3403469087099718,1.0721756024258335,webbedFern,sweep_results/rho_0.05/test_0100
0.05,0.07911198391552447,0.07641166493863141,0.014428021845728127,0.13910693281796163,0.023008951439155118,0.021877921049017916,0.5608695329713567,0.22732731027518235,3.3134404359642025,1.0443757686953419,1.1675145061013912,0.5806386624030441,4.065443035315057,0.5061238756542884,1.718042475518362,5.492877051083306,webbedFern,sweep_results/rho_0.05/test_0124
0.05,0.4063480029241953,0.1045893947692568,0.021170929668730434,0.7919176430952193,0.19678740359826222,0.021824344469752517,0.29969807824145667,0.13760492766189225,2.8445962679773498,2.144684332371822,0.5644883846935691,2.0739184335712393,1.3211705141726862,4.392119389841502,1.533796587163294,1.547667596956253,webbedFern,sweep_results/rho_0.05/test_0171
0.05,0.09324008124146065,0.011838718126562113,0.0596267768632539,0.015451294520175051,0.5106904322215293,0.14599063296217824,0.7077255275231334,0.07586761083822215,5.115938372550313,5.338533426315329,0.8972773277136704,1.994660783403823,1.2365517642959258,2.0251187520465557,2.664207862178831,5.404650673684765,webbedFern,sweep_results/rho_0.05/test_0180
0.05,0.11645502091161258,0.01631964083728564,0.012708916671294673,0.8517039166939597,0.5360520453656658,0.06740753873343142,0.06545727061075818,0.47531124146307635,3.086557214293585,1.4206274998839077,1.4013901800403206,0.5842798030353672,2.763743395094304,4.408829409774633,1.9946567846423806,3.427688962994251,webbedFern,sweep_results/rho_0.05/test_0181
0.05,0.03650847412518337,0.06947470243311885,0.1183337852998265,0.4982232970007802,0.6430796352300245,0.37032096270289466,0.012130758697814815,0.027305221019840623,3.5006397094908372,1.4814560995013322,1.9932652917397047,1.1308168959376128,0.7356746779540734,4.641034347113713,0.5879313023788979,3.4816208387976038,webbedFern,sweep_results/rho_0.05/test_0189
0.05,0.25578386872933107,0.08857938642821951,0.23917587987192931,0.06756754478338334,0.05172881719858895,0.3389161543060662,0.04570187449867669,0.06280720373182574,3.225641181051464,0.557964845017544,0.7644347254065295,1.1274223032778905,5.391036167964864,4.969347332112774,1.0983791671115894,2.8205121429556534,webbedFern,sweep_results/rho_0.05/test_0192
0.05,0.060435335280635334,0.5384805145848636,0.050480420466921444,0.10785237009323698,0.06643549936256597,0.7010383438007292,0.32717760205959046,0.012998946776664626,3.1768377771402916,0.7572419379570607,1.6045147103034922,1.7077234101762062,3.68859766806821,1.4408337281275336,1.7987674467089425,0.9095926073541063,webbedFern,sweep_results/rho_0.05/test_0203
0.05,0.027581527352180352,0.9703417269884451,0.29965653227844247,0.33667990132591585,0.7716503104364993,0.037766983807371236,0.17321433362867814,0.023918847367512402,3.2667992997502284,2.587243624206432,0.9355609008695214,3.132459250569138,2.179588468066272,1.2321048674175579,1.5471318030831678,3.101561440089312,webbedFern,sweep_results/rho_0.05/test_0219
0.05,0.6140607896914076,0.012024016300005014,0.10270987274188087,0.5667992377845936,0.23193841713721897,0.02935688847752695,0.318115373386676,0.5510762343989445,1.7527205944001445,2.0566832024566883,2.6590426389731268,2.1296952276802084,0.8389447857934762,1.726922743806362,0.7571470660497381,2.6370907274065094,webbedFern,sweep_results/rho_0.05/test_0240
0.05,0.5395123524751737,0.022580718266172042,0.05866370011801952,0.8907054220204215,0.12673766711180712,0.07385107113727626,0.3668574606587437,0.016679215656053768,2.151513162395212,2.069277093445557,0.9677685122235978,1.2163201996937718,4.900077385341691,2.6593218468566264,0.5467331643054452,2.629392142275597,webbedFern,sweep_results/rho_0.05/test_0241
0.05,0.21920744127720623,0.01701280073795108,0.12965037799618065,0.11255003915631576,0.0737342643739325,0.9619885475691954,0.6610735682884876,0.4259393587662057,2.598519207030964,0.7716789520313736,0.6212678925030456,0.9280570885593409,0.5431184253812801,2.456342588194644,1.2934111284133885,0.5506811144066984,webbedFern,sweep_results/rho_0.05/test_0258
0.05,0.12675552920900762,0.1875916528891512,0.12464620054259311,0.4706753275398612,0.035574829732598186,0.01639404242489783,0.01007223445592915,0.023562744039425564,3.4102789399848126,0.5827578592107002,4.324024736125461,0.7629193543906448,1.430309806032402,1.9417241832912173,4.799832371499849,4.933985096248229,webbedFern,sweep_results/rho_0.05/test_0282
0.05,0.14332136702070022,0.021700976201458045,0.385226131208527,0.07327793220911538,0.05000726183830023,0.2538477692763882,0.03214563607293377,0.14174948748794114,3.1598272845898823,2.880737151289854,4.362065982818694,3.0512583470797723,0.6047885482887657,5.384662338230545,3.0743314022681867,0.991848107291708,webbedFern,sweep_results/rho_0.05/test_0283
0.05,0.21772817789811166,0.06498087504820887,0.08012216442800672,0.027456805003656548,0.9349015473478796,0.04894881274984075,0.44228308825507273,0.31509122971685083,2.597925841929262,0.9580532732209203,1.8549374999995063,0.5116272940178774,4.925515609469287,1.008625923699024,0.5442268927073113,0.6629152841859548,webbedFern,sweep_results/rho_0.05/test_0297
0.05,0.020125859289407303,0.04023269051091892,0.08099930852550614,0.2642931087919441,0.21532313694662633,0.028607841934954394,0.26587642357628144,0.06651121849614465,3.5113347861089443,2.980398001761015,0.7990171692992765,1.8581482375571157,1.5890020921421522,0.6279004966264399,2.709447012441627,3.197494817608428,webbedFern,sweep_results/rho_0.05/test_0332
0.05,0.0840272811261869,0.3595632926049808,0.06306225495105292,0.07236957405360377,0.1758347321153958,0.4090150681472594,0.16028235899547097,0.013768214719036378,4.118630672120945,0.9350435843601604,2.7940205402233977,1.0831478386401339,5.301413117764421,0.5305612819309569,2.897488541581675,5.342923875150122,webbedFern,sweep_results/rho_0.05/test_0357
0.05,0.011365745697774925,0.5960750834175442,0.022928761925922473,0.08803552190923157,0.04949083248104364,0.04658336712145764,0.057052146594674044,0.012260472175017243,5.012150714835212,3.9751472575800317,1.1756150991891272,0.5142737314920924,1.0398962561103546,0.6376989848245627,2.364607179691942,4.066639120408854,webbedFern,sweep_results/rho_0.05/test_0364
0.05,0.0787306154673591,0.3761743936719728,0.03852183124368127,0.06766473150276456,0.2269513810210017,0.020427076333888267,0.5404287628740201,0.2529062824673905,3.047679204410704,1.2121400158715048,1.0312614655207035,1.9727588517464911,1.81124227224989,1.3078770190237012,0.8717641737651123,4.541403475922325,webbedFern,sweep_results/rho_0.05/test_0368
0.05,0.07663990268930955,0.9294168226337023,0.03601327429227559,0.04952316674991206,0.5133527895934127,0.40078537527211217,0.028306397182337472,0.10980115265673317,4.579208886424437,0.8605388635832619,0.7624132269413452,0.5347581950805184,4.610318184786576,2.600715442800932,2.910296249974982,2.238188303486367,webbedFern,sweep_results/rho_0.05/test_0375
0.05,0.861201263453233,0.24032306683591154,0.026607984852830273,0.1411438088307913,0.19153304219305275,0.2413014353294157,0.012174103174679545,0.3574652134194797,1.1581414504935534,4.816720511922265,2.697944568104993,0.8535312327182287,1.141210130024641,3.0249605500387946,0.5722966130191958,3.9241095373081243,webbedFern,sweep_results/rho_0.05/test_0382
0.05,0.017135571488624064,0.49386614416409264,0.7357686493745116,0.16448583824338026,0.025003524197041285,0.10217795999175215,0.2355725797938031,0.2937842169242137,3.112347308875113,1.0027569367090197,2.9808019690534593,4.689562930428625,1.185734968375082,2.5163927956233296,1.2515354282909832,2.995784486981971,webbedFern,sweep_results/rho_0.05/test_0410
0.05,0.09606533686126592,0.4090683003742707,0.01688823202267271,0.22791268332719522,0.2562840618482927,0.15339978621206332,0.010163201229579845,0.14875446484135668,2.517677074603264,0.5282664347288936,1.379034919836137,4.593569881522349,0.7608573926800964,5.163852362636345,1.035805811039788,0.6988999235395973,webbedFern,sweep_results/rho_0.05/test_0440
0.05,0.0412848363008477,0.2576596284696701,0.18188247444523542,0.09940753970276887,0.014313922931428968,0.026695021313643503,0.011456957048753864,0.265634856643932,2.9015487525839534,2.0097341289715502,1.0059358005838155,0.9458211978482458,3.0566753206764723,0.5616266112718027,0.5711258947383315,0.5488982339359622,webbedFern,sweep_results/rho_0.05/test_0469
0.05,0.010383512966499135,0.9851536300155758,0.015467446051252713,0.11941595667030161,0.11673835432110846,0.037061624174301165,0.03156770134622786,0.01129170346616079,4.306605373376465,0.6647258006544687,3.8564124233941994,0.5088683684539762,0.9786063063366205,4.68487595884194,1.0815561050381253,1.1466089200758853,webbedFern,sweep_results/rho_0.05/test_0486
0.05,0.2117157925310958,0.06255509406720772,0.142698936334274,0.23802568851836572,0.16093262941008477,0.35162059518666183,0.05847466708820641,0.9937259400915602,2.740634004094225,2.799789119849358,0.9793603881478619,3.0834728622193452,0.5193943317790476,4.491462909502412,1.6436504748055007,3.973019280481198,webbedFern,sweep_results/rho_0.05/test_0503
0.05,0.0276320406707512,0.3972986930523526,0.049437033145067026,0.10781670579517968,0.3983645149410297,0.6243275571021248,0.3645864576675826,0.9146234824456642,3.151944367606713,1.1523072328718162,3.4200898641547983,0.7065182574753253,2.2677732484930813,1.093709707890473,1.5742006129791473,2.5617710664591553,webbedFern,sweep_results/rho_0.05/test_0538
0.05,0.013126627991324438,0.9241384511630837,0.06695723570418016,0.3451767902336622,0.1045642104983075,0.05503764515548122,0.16699193984714938,0.010402009033263,3.6298961260350393,0.5480853410968742,0.7584011719657013,1.5747224029445148,4.726646089096804,0.7717596811713872,1.9924026350019386,1.8778079058228634,webbedFern,sweep_results/rho_0.05/test_0554
0.05,0.11637976423167429,0.12345343756860507,0.050284363232588294,0.31449472055865735,0.6568387446399263,0.17000140006019693,0.031348444109651354,0.1948618474169447,2.4397214645409075,0.6846141084980969,0.7873208504059696,1.5368878334669338,1.1656945441428734,0.9318790610661755,0.5000582543228106,1.7506035272170966,webbedFern,sweep_results/rho_0.05/test_0561
0.05,0.38420753063456187,0.03892938000946459,0.5392835636964242,0.018138141182452844,0.0788211968395779,0.4755657241437276,0.01660097959220858,0.16145289354872713,1.9934709526180203,0.7997979329670862,1.4775337655454412,2.990211667793724,0.5047795267481677,0.6015307926575142,2.5063623821465084,2.113809675698569,webbedFern,sweep_results/rho_0.05/test_0583
0.05,0.040248306239412286,0.011366801759363908,0.0470427809066604,0.010171066954547463,0.030671518322534758,0.4644279884678571,0.022226289573496778,0.012374266119000454,3.0263744334148295,2.5770997669303077,0.9334484781516692,0.5662488071567463,1.4471521401856862,2.0721255318602525,5.204799836969045,4.074202757546464,webbedFern,sweep_results/rho_0.05/test_0601
0.05,0.03448308251089564,0.019684055535702023,0.07102526189046203,0.7315354174067454,0.04028274456989766,0.14401244806199825,0.020777399784271636,0.9656399805191374,3.2192989402700274,1.0289695189670942,1.4305068218809949,3.7705460932720665,5.460408240150408,2.177871030068235,5.444025524112363,2.9341156699688042,webbedFern,sweep_results/rho_0.05/test_0605
0.05,0.21177359281820912,0.10428173786412877,0.45261888826932517,0.18692645648376402,0.056455271426970266,0.29155107029979865,0.018350818312259667,0.015023608587394776,2.3229157165972754,1.711915293686952,1.632885088995075,1.2597828677888177,0.5993846499003403,4.0000963549205,0.613580643542631,0.8003276870406991,webbedFern,sweep_results/rho_0.05/test_0632
0.05,0.016758977893936922,0.049482540321019425,0.05293744415801871,0.5724203342149896,0.07476352856808056,0.4597983430524501,0.07056149192189265,0.9584253143713589,3.4167770147728973,0.6876326312816337,1.7729498317884549,2.832139742699702,1.3473755911269572,1.9238232319435586,2.292860606366032,1.0147732268511822,webbedFern,sweep_results/rho_0.05/test_0660
0.05,0.34946157311549636,0.7127251066341953,0.014064855532542012,0.01800801223150297,0.09485131419262323,0.9446880537963321,0.7898083791630756,0.6297296522140058,2.464141159840461,0.5293066973601677,1.6222615714230049,4.400784473707187,1.2868382111013468,1.2684394887855688,0.8902818505001481,2.773540504612716,webbedFern,sweep_results/rho_0.05/test_0664
0.05,0.2192025910681245,0.027960789362102865,0.2758927219974886,0.14759109002381451,0.01954927992238441,0.023508497573115444,0.012954052093738485,0.9106454602294473,2.991327212732503,0.6161623450463839,0.808668888174136,0.5297796807433623,4.698750952107769,4.893123611105527,2.322981025864235,0.559068544424441,webbedFern,sweep_results/rho_0.05/test_0682
0.05,0.03330374940144344,0.04014863551323463,0.08506414264811285,0.025312876990345057,0.02959604973729618,0.2887944959490905,0.21315032945256418,0.34984158816148925,3.0495793550287194,0.9780362827041061,2.773755592948588,1.7794440515013206,2.4554907526528744,0.6290434601687126,0.7076322674338531,0.9866877182102911,webbedFern,sweep_results/rho_0.05/test_0687
0.05,0.012432793401585703,0.14124775144527182,0.13661980225233045,0.4407450888471301,0.030845912356116407,0.07687694542020976,0.014199718400417454,0.02910355987685664,2.9089618573719216,0.9787158399877197,1.016387551354045,0.751298118042993,3.3131060839993425,2.550689669948183,0.7388390909465812,0.6267536508540936,webbedFern,sweep_results/rho_0.05/test_0724
0.05,0.1444655670453825,0.92683584085368,0.273175532140197,0.7199007918332663,0.02555345648671367,0.021954255247559038,0.011477703932255279,0.010757328142352843,2.8107717895034,2.3398612198068536,1.7826816839849584,1.2046794743820017,0.5574885164470572,0.7831901329714032,0.6910962877487026,1.1464175415544353,webbedFern,sweep_results/rho_0.05/test_0737
0.05,0.16200211903840406,0.11269135883350953,0.13283810375423477,0.09720163321440492,0.017716138346625183,0.192746377368347,0.38009225404668284,0.018377090293045024,2.5425490666292143,0.5101369526027666,5.4254431588535565,3.141853536839845,3.9169394629618295,2.565617379724831,1.979448520901705,3.056499732167466,webbedFern,sweep_results/rho_0.05/test_0751
0.05,0.32531710324814417,0.02144721811322898,0.1750659563987314,0.06804603914534525,0.06275574048960161,0.052620311173257654,0.5639396673488628,0.03989704303655492,2.3124983008042412,2.3817654895530493,1.53425679590457,2.515739394269189,4.591318304496364,2.777453335030118,5.380171390531429,0.9457031938065383,webbedFern,sweep_results/rho_0.05/test_0779
0.05,0.7419301220748974,0.06786829153192224,0.017051034721614,0.049223142992371426,0.032695532388373826,0.0448490424565564,0.40534986794975125,0.04730569909064874,1.1857932461130756,0.9324177153410486,0.5705615117426184,1.0076685059853476,1.7299589830946722,3.6189256686101423,1.9019145926627214,1.0328120268544099,webbedFern,sweep_results/rho_0.05/test_0783
0.05,0.5841134492668287,0.32158498258977913,0.0883207156726211,0.0168175200632502,0.039670334831669075,0.03653086191563533,0.2660436109796097,0.042041760222266196,1.9399951278593575,1.7110541431808075,5.398255639300582,0.9408140756509985,2.325783754638094,0.9898462880949155,1.240987012118339,1.1785250414517778,webbedFern,sweep_results/rho_0.05/test_0786
0.1,0.7302466912918036,0.39409991932350596,0.02176776220546099,0.4681430188888963,0.2346395330367472,0.011464492122806619,0.4568473395952285,0.18266187428422076,1.211595120380312,3.0779799998209763,1.0166279826373466,0.920500785044862,1.210379387856033,0.6080071667920424,3.5643078438887184,1.160923373308911,webbedFern,sweep_results/rho_0.10/test_0805
0.1,0.011437790588669354,0.03344973248242757,0.6702569313368011,0.501308083616067,0.4918045713384918,0.3734521366204143,0.29870694321730634,0.027436102319080963,3.0575267202694545,0.8151753632600299,3.0463495818996824,1.6834093254867444,0.5601225317693378,3.863693751060881,1.009357664820117,1.6798221859227191,webbedFern,sweep_results/rho_0.10/test_0806
0.1,0.01486536194011298,0.6570290271960856,0.558402213830751,0.8222295920806602,0.02167671222782077,0.17499613790732918,0.32884123113767927,0.04423985660171247,4.046821097618691,1.3810490663658448,0.741411408815247,0.5120626766265206,1.5688244419351882,1.416936791650742,2.316978373356189,0.7038361892439222,webbedFern,sweep_results/rho_0.10/test_0811
0.1,0.024305054303358085,0.026554535056208754,0.0206358776911599,0.061101376107878656,0.012994384516592834,0.08323939051693127,0.07760681449620008,0.015193647333917459,3.700187301912794,1.3102413828994919,1.3626544977432558,5.369253282864928,0.9309106831514946,2.972072629504528,1.613956570227206,1.3741933713968537,webbedFern,sweep_results/rho_0.10/test_0817
0.1,0.020237849314144515,0.04754415501511133,0.37211458321948887,0.776385639820153,0.022358945190075297,0.06889221089434057,0.19131314504336233,0.21099224451014717,4.149298517207436,0.9570120990965123,1.219415995438977,1.769520383047218,2.1145552096017384,1.7073770553886656,5.252146433312906,1.7498811468289062,webbedFern,sweep_results/rho_0.10/test_0821
0.1,0.05092895473986164,0.4302780044582053,0.2095761038009437,0.05271841875554546,0.018574512306132544,0.20776309195025944,0.026001411966620314,0.33408118541863485,4.687010872230408,3.3700231525388338,1.5005994041368662,1.1336570051382857,3.8685223751028976,3.241093904738876,1.7036768360986876,0.5989364198991844,webbedFern,sweep_results/rho_0.10/test_0825
0.1,0.2650447039010293,0.024900920154817045,0.08883357648697826,0.44488489611617144,0.05188359854355612,0.3753150325965594,0.01290373209893851,0.7873046605873767,3.551741200113477,1.8094485676887528,4.024117291360283,0.5191386437023203,1.925438897032632,2.124190578409679,0.7160070458292025,3.3603557538153233,webbedFern,sweep_results/rho_0.10/test_0840
0.1,0.22345290972459414,0.7921348377581842,0.011498672045288838,0.5132094054914652,0.5009401878523115,0.01584633477594647,0.03217714953535725,0.011288072573298634,2.919146995829387,1.8441679109923763,1.0894130712167884,2.4489598851502747,1.7626877333557327,1.1072776688569421,0.7170893367615555,5.098861887284462,webbedFern,sweep_results/rho_0.10/test_0850
0.1,0.22490564899151283,0.8199725050115847,0.2670786232553746,0.10010768715125593,0.40164690774745293,0.27691841249500554,0.6907906176154247,0.02916716621826844,3.479030421428881,0.7820261755213185,0.856859648840016,1.115870979351704,1.2276652436372497,0.7926349575710082,2.1232992051626383,1.4653964519201617,webbedFern,sweep_results/rho_0.10/test_0852
0.1,0.17928443466174335,0.04509236939579987,0.03033687355357184,0.029016467776215974,0.3291620559076633,0.18798596069277573,0.06186438641594235,0.838102641505282,3.544156025140692,0.9083986663255876,2.7999478905281348,2.0359979185520687,2.5838985480335923,1.2454524611157263,2.244244343309515,0.8659891441128416,webbedFern,sweep_results/rho_0.10/test_0855
0.1,0.39950010319562534,0.24053462895981378,0.07417863246586429,0.2362550628362862,0.22986080960631836,0.32552571248000156,0.3783961664104992,0.8766365903757803,3.1917311277360314,0.938535838604194,2.916664630791016,1.7327654148242895,0.6651196650710044,1.5567495363303763,0.6673828440442302,0.976206095783697,webbedFern,sweep_results/rho_0.10/test_0856
0.1,0.12297371957726315,0.07029975681327338,0.010860284061293015,0.9883809888436293,0.030197557738628217,0.9808977799627462,0.06561283277566325,0.07360978908533401,3.661870518350827,0.6686039350731866,0.9918378976020678,1.5777599420192403,0.5871792081086243,4.302637709050949,0.5602920519111086,1.3151519080071679,webbedFern,sweep_results/rho_0.10/test_0872
0.1,0.569136264369718,0.05116117549849013,0.12693647572976513,0.011567390863476745,0.06349571665829604,0.018076271692490858,0.013991282062128378,0.09664991688192325,2.6291075871892593,1.1313270343728057,0.6998156125028601,4.871925487356406,0.9430896647952884,2.345510032063749,2.277013599648608,0.6661061939744023,webbedFern,sweep_results/rho_0.10/test_0873
0.1,0.02127211184376989,0.2366211543131769,0.028785382023616118,0.015831316220763444,0.013645313733921915,0.8679793511669757,0.18751016954757294,0.016009742724281323,5.002373346782328,0.7889902520398897,0.8221463343285165,2.5179336490157,1.600854387274281,1.340776099231442,3.4080086936296756,1.850556472732853,webbedFern,sweep_results/rho_0.10/test_0874
0.1,0.32038397070246827,0.012559094783703088,0.3513511542427733,0.03074161598643381,0.4867778505358134,0.25742115182107117,0.2202578029770542,0.010306733022179779,2.8315718482879655,0.5550569298244677,2.0415971826947454,0.6490539127508506,1.3553615267444143,1.9221212284336309,2.836889770493151,2.128040540884868,webbedFern,sweep_results/rho_0.10/test_0882
0.1,0.791632131723451,0.3085554636787777,0.06208329378097091,0.682407912813044,0.5084833825221222,0.18568617218851813,0.8460032290332926,0.39505630270091924,0.9326424002731761,0.9303806573192245,0.7928684424580097,2.037015345208746,1.1793060572648364,3.6458968357829256,2.486616614284567,2.268619932253998,webbedFern,sweep_results/rho_0.10/test_0884
0.1,0.1818117632275266,0.023832946027316514,0.5927465912617029,0.012042621845848343,0.014285077382940903,0.03606005107670141,0.018977715481093137,0.03123184494632718,3.2102064024214716,3.410373365755385,1.586427127747993,2.1164678683190425,3.7947481905493046,1.1999982091440347,1.715416692575022,1.5594461311450705,webbedFern,sweep_results/rho_0.10/test_0888
0.1,0.16092589630151552,0.021113426056289155,0.320336229081547,0.21642610708653592,0.35855967449067405,0.37478063123800054,0.013543233773938856,0.7452670526524524,3.5522069979450226,1.8228077970525496,0.9620023572974163,0.536934650853756,2.349731286158555,2.0735112271942517,1.6391790253646097,0.8299533408306895,webbedFern,sweep_results/rho_0.10/test_0894
0.1,0.010204839628331045,0.280342575925276,0.8021720044346605,0.09819936372481901,0.10335277819511303,0.032063743677795124,0.04774752825829376,0.3136046714885774,3.3631154190247687,5.335770764089604,2.488272680089867,1.0925744863103795,1.4971861169384808,1.4114998121968942,1.4014481138819592,1.240611698228655,webbedFern,sweep_results/rho_0.10/test_0896
0.1,0.034423697184204106,0.3288972983877355,0.9484435284842249,0.054584966072655734,0.019114919201610153,0.07890343221145453,0.2096580042954258,0.9773738536200587,4.425243714583938,0.9463394760301439,2.6599672785839306,0.7854605680218407,0.7302166878997962,0.7110505113847815,2.7505687311358433,0.5336934140294177,webbedFern,sweep_results/rho_0.10/test_0898
0.1,0.12141320121982882,0.14715249989749904,0.16228247652894023,0.021861213465700052,0.03432085457659705,0.18513746061924938,0.41202089199565434,0.04220282907658483,3.3943509225841844,1.388203871741205,1.0793263717017603,0.8060373018323282,0.5331245002738212,2.8047230352293337,4.711798797853519,0.6798536136235196,webbedFern,sweep_results/rho_0.10/test_0902
0.1,0.021907746419832317,0.08803590811484859,0.27446880898493836,0.09109258144512225,0.05835859975657596,0.12534585195790884,0.07870960720199897,0.0268551524425997,4.400337901955205,1.7216442395745788,1.4051020175602573,2.1339917955928995,3.8697517806459665,0.5235705461591001,0.8818097953852843,3.9858274256541915,webbedFern,sweep_results/rho_0.10/test_0909
0.1,0.039672862242700266,0.012382449638197734,0.010288298322579072,0.07482819040517881,0.4372337337132847,0.010103934074661555,0.046167430494111504,0.27851173300343374,4.050889369457391,1.3532557090394461,4.0108792701353,3.2455099359214983,1.1966263244519262,3.611451960386036,0.5779941583301096,0.8329865290954304,webbedFern,sweep_results/rho_0.10/test_0913
0.1,0.0788618396654749,0.3571561099731245,0.02487673903550829,0.8624791560817329,0.17146587366090937,0.5158009003860035,0.07342942728613916,0.7362299356309765,4.30151367116573,1.4192402382970044,3.2984373609399307,3.56502968546857,3.7414209214338405,1.2755732395442367,2.235260689042526,2.4905677615021276,webbedFern,sweep_results/rho_0.10/test_0920
0.1,0.11641763693099318,0.0695447523419946,0.01959617356066608,0.7867133578413271,0.013194476014076443,0.025879939433973223,0.017189659643041227,0.918775170378747,3.5730781209415894,3.0210290282114416,1.2116947585575892,4.452955256510973,2.526101109250881,1.129259920873593,0.6386540414231644,0.7449218210119921,webbedFern,sweep_results/rho_0.10/test_0925
0.1,0.7864407849947984,0.01539481553354888,0.07979728357918062,0.5732488321458767,0.03011679737755263,0.6751952141756582,0.5902144547879112,0.13240913251314793,0.9593975376001945,2.7190229224631692,0.9609208384031547,0.9973607440528932,0.8275737877406174,0.7340996305346211,1.2219235217061892,1.04775407085986,webbedFern,sweep_results/rho_0.10/test_0931
0.1,0.612737405765873,0.36280932514444797,0.02397634696602931,0.7804986187077054,0.08115666472822217,0.01965470066412432,0.8233921583011558,0.013536716721964262,1.5000147380625677,0.7333849093174315,2.156381381663445,3.769863737330258,4.113526552113224,3.1198386160836984,0.5869540310054957,1.7559138263013587,webbedFern,sweep_results/rho_0.10/test_0937
0.1,0.12274628656848792,0.019714342308896956,0.8338607966954078,0.02760767485006079,0.5639581088837818,0.025542305885148487,0.14956566123791326,0.05689355456475428,3.9964107700613587,1.9023336482283426,2.4588802285304103,2.2056881091418585,1.515421792078581,0.5736075761642505,1.7883914015760378,2.2686116375577976,webbedFern,sweep_results/rho_0.10/test_0943
0.1,0.029820437263559305,0.03909522840894399,0.07719960368657101,0.5978008221108116,0.23641675091039482,0.5010299131643807,0.3657793178756502,0.1130955627636973,3.2983811799751925,5.311634220553134,1.9520594302098442,1.5803138105137913,0.7311554144278399,2.709350851214582,5.481915747520606,1.0078572119243592,webbedFern,sweep_results/rho_0.10/test_0965
0.1,0.06157660435410967,0.024684648602702704,0.5964252074853755,0.052402161156062915,0.43593437692030884,0.05710576686668354,0.034766120476115304,0.059045750794785155,3.8854461028822307,2.7730984954819977,0.7330555550271127,1.3685897979910773,3.2149758732411984,3.024421880222835,1.8926955893223727,4.516101778281231,webbedFern,sweep_results/rho_0.10/test_0967
0.1,0.12063940602633234,0.016443209121110927,0.017639394254395414,0.03607988613278786,0.18504208902200728,0.09051879445525503,0.041866292127524074,0.6158480348493345,4.0630357942268445,1.2377068249723664,2.396700816420858,3.267444440438428,5.000392554431164,1.0175637921260692,1.019257103788731,4.73940973730027,webbedFern,sweep_results/rho_0.10/test_1005
0.1,0.034488161957074256,0.4506090884402227,0.017075343900222036,0.08129821722908731,0.4648652503286865,0.6914231585798559,0.9158008949380315,0.05680773628948581,3.3265202637986615,2.0942612753521854,0.7710732355186808,0.8712613392119044,0.5518402540797396,2.2733811654098828,3.1129059128686394,4.3041102476680795,webbedFern,sweep_results/rho_0.10/test_1017
